0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,group,split
0.11814484745264,-0.087474457919598,-0.030569257214665,0.020139265805483,-0.099958807229996,0.015509350225329,-0.031082946807146,0.054405324161053,-0.18037866055965,0.079552605748177,0.12748990952969,-0.033979475498199,0.059579070657492,0.13048438727856,0.12478923052549,-0.025537302717566,0.11889454722404,0.015002676285803,0.24108004570007,0.0075023858807981,0.0092565035447478,0.048175636678934,0.037291876971722,0.073953814804554,0.030301524326205,0.1302555501461,0.20989860594273,-0.079028576612473,0.0098086297512054,0.070085614919662,-0.1183945313096,-0.060235679149628,0.1203740760684,0.022646760568023,0.026260532438755,0.0098373079672456,0.030050801113248,0.0667774528265,-0.018351979553699,-0.11171608418226,-0.11385495215654,-0.073187775909901,-0.016869109123945,0.13887673616409,-0.13571035861969,0.040451563894749,0.060942955315113,-0.041528131812811,-0.085532575845718,-0.068620711565018,0.15375782549381,0.040166590362787,0.044383179396391,0.052084147930145,0.13107386231422,0.041640270501375,0.025658708065748,0.0039905933663249,0.10260114818811,-0.066814944148064,-0.031579446047544,-0.18393205106258,0.043084938079119,-0.017901197075844,0.080521687865257,0.043028578162193,-0.0099265826866031,-0.015399424359202,0.042250521481037,0.052525445818901,-0.08657718449831,-0.0792620703578,-0.088136099278927,-0.15177237987518,0.012574863620102,-0.08878692984581,0.03568697348237,0.059935487806797,0.045218963176012,0.078629098832607,-0.010551439598203,-0.1163472160697,-0.0067004053853452,-0.15881319344044,0.062983147799969,-0.13694609701633,0.0008562875445932,-0.05812344327569,0.066163279116154,0.1029664054513,-0.0097068250179291,0.0066900667734444,-0.084848947823048,0.025314550846815,-0.056200869381428,-0.016973642632365,0.083771534264088,0.074572287499905,0.12471095472574,-0.10532646626234,0.044460710138083,0.19785869121552,0.11247526854277,-0.081810988485813,-0.071268849074841,-0.019710514694452,0.023391192778945,-0.074932090938091,0.068382054567337,-0.14640365540981,0.025591487064958,0.043338716030121,0.0005976999527774,-0.11068295687437,0.11392210423946,-0.0064917015843093,0.083391636610031,-0.19818231463432,-0.0032322332262993,-0.0015770064201206,0.04933450743556,-0.15270927548409,0.052141260355711,-0.0024774093180895,0.11396946012974,0.031944308429956,0.23751708865166,0.074430949985981,EPI,train
0.090696454048157,0.05515905097127,-0.046504240483046,-0.0029527095612139,-0.020788203924894,0.19324688613415,0.021716941148043,0.017164580523968,-0.027173608541489,0.087064631283283,0.15532542765141,-0.032602064311504,0.057255521416664,0.094606876373291,0.14683920145035,-0.047626744955778,0.023299220949411,-0.047420587390661,-0.023670252412558,-0.01820064522326,-0.088851884007454,0.0079183913767338,0.027831403538585,0.1205280944705,0.067282043397427,-0.044376254081726,0.10567726939917,0.097982861101627,0.051829751580954,-0.042088858783245,0.062744542956352,0.031077219173312,-0.058298338204622,0.091364920139313,-0.12330511212349,0.11437263339758,-0.047190800309181,-0.028184462338686,-0.039696887135506,0.053031042218208,0.048072934150696,-0.095317140221596,-0.060178875923157,0.032698299735785,-0.11332526803017,-0.13593651354313,-0.051662188023329,0.12205115705729,0.0047869365662336,0.067979283630848,0.082243353128433,0.11577501147985,-0.10042544454336,-0.03122234903276,0.032311674207449,0.047699492424726,-0.14742559194565,0.15307359397411,0.062749989330769,-0.027617452666163,-0.23584780097008,-0.035897940397263,0.13775897026062,-0.14197990298271,-0.054229345172644,0.20308680832386,0.043967332690954,0.026487803086638,-0.13779143989086,0.15852229297161,-0.048110902309418,0.099876306951046,-0.0098093505948782,0.091670334339142,0.10242623835802,-0.129060074687,0.093746051192284,-0.033939652144909,-0.013785695657134,0.031652603298426,0.072696790099144,-0.11049988865852,0.066133081912994,-0.15031708776951,-0.014537598006427,-0.04241269826889,0.021820727735758,-0.030630713328719,0.079941868782043,0.11154984682798,0.080891191959381,-0.10163594782352,-0.020241355523467,0.026517828926444,0.028244398534298,-0.043284378945827,-0.026287483051419,-0.036378629505634,0.063447311520576,-0.044202223420143,-0.0046707508154213,0.072939798235893,0.028626380488276,0.0014635697007179,-0.090349450707436,0.13766448199749,-0.079590745270252,-0.058332748711109,0.080635569989681,-0.12039668858051,0.066737070679665,0.21038293838501,0.056547783315182,0.065347775816917,0.10020606964827,-0.069334447383881,0.11547984927893,0.045802243053913,0.14148396253586,0.13376297056675,0.12830314040184,-0.1954291164875,0.058038186281919,0.078683078289032,0.0070803016424179,0.030561653897166,0.11966063827276,0.06387460231781,EP,train
-0.065247759222984,0.13221514225006,0.11111234873533,-0.10225319117308,-0.087742283940315,0.0048911347985268,0.013215199112892,-0.12046826630831,0.12584111094475,0.067636266350746,0.13095325231552,0.013895713724196,-0.024789236485958,-0.015881041064858,0.064907439053059,-0.084484025835991,-0.15826113522053,-0.014290706254542,-0.020673464983702,-0.08423026651144,-0.066469244658947,0.23152743279934,-0.12912903726101,0.066132567822933,-0.094084903597832,0.12985649704933,0.075433783233166,0.036862540990114,0.14325755834579,0.075673967599869,-0.034717053174973,-0.064815901219845,0.018973622471094,-0.0028742032591254,0.073205545544624,0.063104040920734,0.087241061031818,0.045186411589384,0.10378892719746,0.22134178876877,0.022679019719362,-0.053182803094387,-0.15338246524334,-0.0017815277678892,-0.02220693230629,0.048266418278217,-0.017426820471883,0.036965642124414,0.037435591220856,-0.082397013902664,-0.0096845058724284,0.23996716737747,-0.073867991566658,0.058783542364836,0.025659520179033,0.051723048090935,0.0041961795650423,0.015553335659206,-0.21949869394302,0.12189793586731,-0.099736101925373,-0.12954936921597,0.1188073977828,0.077599085867405,-0.038623403757811,-0.11264787614346,0.14432896673679,-0.020906127989292,0.071212232112885,0.10821050405502,0.044405374675989,-0.043228182941675,-0.019451778382063,0.10668931156397,0.15888461470604,-0.044323053210974,-0.14832119643688,0.076337486505508,-0.0092328088358045,-0.01540329027921,0.12530918419361,0.14399048686028,0.096170857548714,0.096085451543331,0.016447741538286,-0.044589456170797,0.10150723159313,-0.022546486929059,-0.062067788094282,0.061299834400415,0.014818264171481,-0.069084450602531,0.1035388186574,0.07276401668787,-0.097925961017609,-0.16294212639332,-0.071024939417839,-0.13938178122044,0.18680976331234,0.0040568918921053,0.014862691983581,0.077952444553375,-0.066310547292233,-0.0018097741995007,0.061144482344389,0.0031561243813485,0.0468924716115,-0.047307707369328,0.023548616096377,0.042296409606934,0.067975103855133,-0.014714261516929,-0.078784547746181,0.038710746914148,-0.040188383311033,0.070005133748055,0.00829460285604,-0.076703697443008,-0.025505222380161,-0.027917234227061,0.14581993222237,-0.061352159827948,-0.02689815685153,0.016641050577164,-0.018357362598181,0.099593840539455,0.011670125648379,0.092941172420979,EBM,train
-0.0071539892815053,-0.039939258247614,-0.092209257185459,-0.0019684403669089,0.044921297580004,0.046336211264133,0.032483339309692,0.063125029206276,-0.13326326012611,0.05521535128355,0.055982425808907,-0.065843641757965,0.041185431182384,0.13047167658806,0.10317225009203,0.11390260607004,0.083413444459438,0.010220197960734,0.18011602759361,-0.021919885650277,0.078854598104954,-0.071320295333862,-0.010075165890157,-0.1177174448967,0.097424991428852,0.10349739342928,-0.060116153210402,-0.063742682337761,0.14117026329041,0.0045616123825312,0.049702566117048,0.063874572515488,0.029000835493207,-0.10075941681862,0.014432652853429,0.064689576625824,-0.015455312095582,0.021412493661046,0.091088391840458,-0.12506280839443,0.012659933418036,0.079123288393021,0.11861385405064,0.07716441899538,-0.053330667316914,-0.10688342154026,0.10075128078461,-0.098357252776623,-0.06036189943552,-0.21980288624763,-0.13979654014111,-0.14530700445175,0.012595221400261,0.0025121690705419,0.0026635443791747,0.087184451520443,-0.053726445883512,0.13434818387032,0.021732803434134,-0.062787435948849,-0.089744612574577,-0.039074867963791,0.12831021845341,-0.09337904304266,0.1243502125144,0.30015799403191,-0.038264576345682,-0.051329549401999,0.047312516719103,-0.12731032073498,-0.01817274466157,0.080646567046642,0.014344424940646,-0.055963195860386,0.0064215129241347,-0.072051078081131,0.025630539283156,-0.036625869572163,-0.028139078989625,-0.1343479603529,0.0032074968330562,0.029515104368329,-0.035365145653486,-0.080047219991684,0.0018609315156937,0.015720970928669,-0.010374329984188,0.024298414587975,0.065250642597675,-0.063491962850094,0.10266978293657,0.029518095776439,-0.15740364789963,-0.024117838591337,0.14632125198841,0.020181810483336,0.0092661743983626,0.15467722713947,-0.06166971847415,0.098271138966084,-0.14231775701046,-0.089774772524834,0.10560224950314,-0.11096435785294,-0.17703060805798,0.19989638030529,0.080147802829742,-0.053720932453871,0.10668353736401,-0.12015556544065,-0.045417245477438,-0.038787215948105,-0.002117590745911,-0.082881972193718,0.16595596075058,-0.065035931766033,0.040148667991161,-0.062037046998739,0.033818401396275,-0.079439111053944,0.0018842839635909,-0.11428494751453,0.10571241378784,0.0041094981133938,-0.059623070061207,0.065055929124355,0.045822199434042,0.06065696850419,EPI,train
-0.038265235722065,-0.042446967214346,0.052526321262121,0.12995593249798,0.0066995243541896,0.1159000992775,-0.030984114855528,-0.14931043982506,0.11589474231005,-0.11085480451584,0.027602588757873,0.051421973854303,-0.028239525854588,0.16205361485481,0.016037007793784,-0.026587827131152,-0.041669521480799,0.053648557513952,-0.019813323393464,-0.082031212747097,0.06226147711277,-0.11545391380787,0.0074014435522258,0.074979551136494,0.19436107575893,-0.11607222259045,-0.071129508316517,0.038573790341616,-0.15952494740486,0.034274876117706,0.16327857971191,0.05852983891964,-0.001268282532692,0.039422865957022,-0.024953048676252,0.10955783724785,-0.056435540318489,-0.08225105702877,0.008090072311461,-0.036428265273571,0.10749515146017,0.012499128468335,0.10865420103073,-0.1044065579772,0.0038931374438107,-0.24159689247608,-0.026070101186633,-0.076750494539738,0.093192182481289,-0.011176728643477,0.0007741130539216,-0.12928159534931,0.10689245909452,0.034817148000002,0.080688267946243,0.11137274652719,-0.073470935225487,0.13605183362961,-0.0068476786836982,-0.061455734074116,-0.10273917764425,0.07948575168848,0.018392514437437,-0.16217187047005,0.043000750243664,0.28111177682877,0.010498008690774,-0.016723627224565,-0.1745365858078,0.11900804936886,0.043099023401737,0.1049093157053,-0.0003137275052722,-0.03020248003304,0.056177526712418,0.045366045087576,0.057177178561687,-0.20322850346565,-0.092632725834846,-0.030660448595881,-0.061073035001755,0.030324772000313,0.097617946565151,-0.035573959350586,-0.11392740905285,0.060324870049953,0.014550097286701,-0.0229636374861,-0.057693760842085,0.0017410176806152,-0.0028864187188447,-0.14202691614628,0.12623722851276,-0.034969292581081,0.010374161414802,0.034064136445522,-0.15308657288551,0.034440275281668,0.033617381006479,0.099548943340778,-0.0060708657838404,-0.077205985784531,-0.0025056656450033,0.007017407566309,0.057817820459604,0.13537569344044,-0.02284817583859,-0.090265370905399,-0.12988574802876,-0.059272196143866,-0.10696605592966,-0.014604220166802,0.0429483987391,0.0073320018127561,0.053095106035471,-0.012173982337117,0.056106723845005,0.13991728425026,0.084769271314144,0.10089211910963,0.11598710715771,-0.07522214949131,-0.032909907400608,-0.064780451357365,-0.0065728714689612,0.12812142074108,0.057732176035643,0.11800172924995,AM,train
-0.037769068032503,0.040327612310648,-0.12472125887871,0.12427079677582,0.06606438010931,0.065743885934353,0.037599060684443,-0.066387072205544,-0.086565971374512,0.11335114389658,0.082563363015652,0.037445772439241,0.060010481625795,0.036670912057161,0.059537377208471,0.050983894616365,0.053527981042862,0.064295031130314,0.14801336824894,-0.037814114242792,0.11084733903408,-0.14308546483517,0.0060308394022286,-0.065420188009739,0.16416089236736,0.018452072516084,-0.081307575106621,-0.16760016977787,0.039207886904478,0.15397356450558,0.05573807284236,0.16170318424702,0.056913215667009,-0.074138335883617,0.01964545249939,0.055671934038401,-0.062907569110394,-0.064560502767563,0.035798992961645,-0.10291803628206,0.077310554683208,-0.056039202958345,0.057024523615837,0.13961908221245,-0.15287591516972,0.038833498954773,0.1324500888586,-0.096241436898708,-0.050772313028574,-0.27090945839882,0.087658040225506,0.027603330090642,-0.014931879006326,-0.079188123345375,0.05489344149828,0.12012302130461,-0.023301625624299,0.0167047213763,0.068830899894238,0.033948604017496,-0.068787924945354,-0.15467447042465,0.036393005400896,-0.094325669109821,0.21956694126129,0.0084242885932326,-0.043136969208717,-0.0078714806586504,0.024687018245459,0.062522701919079,0.020284248515964,0.13282090425491,-0.066195636987686,-0.20001955330372,-0.024712527170777,0.061872623860836,-0.036190651357174,0.10492883622646,-0.13361299037933,0.024008259177208,-0.13475263118744,-0.0056918351911008,0.01543097384274,0.04251791164279,-0.068831168115139,0.027102807536721,0.081537745893002,-0.063216038048267,-0.059286765754223,-0.078407272696495,-0.10070449113846,0.0020118681713939,-0.13101316988468,-0.075233712792397,-0.059881776571274,-0.084224969148636,0.023468131199479,0.077078275382519,0.041572760790586,0.0057201078161597,-0.023740351200104,0.055448163300753,0.12736266851425,-0.0088306600227952,-0.068446680903435,0.054266005754471,0.014477534219623,0.12986394762993,0.065645083785057,-0.036537755280733,-0.13508968055248,-0.093207933008671,-0.12423954159021,-0.15317560732365,0.10778643935919,-0.03584511205554,-0.030331632122397,-0.13862609863281,0.045504540205002,0.10146950930357,0.054754365235567,-0.055488999933004,-0.046288590878248,0.041751701384783,0.064792491495609,0.093834042549133,0.067279666662216,0.1374277472496,EPI,train
-0.06944465637207,0.098539650440216,-0.067762315273285,-0.086742557585239,0.001074624247849,0.13863386213779,-0.1365695297718,0.033831849694252,-0.12749372422695,0.13819420337677,0.010647946968675,-0.092112310230732,0.0601343549788,-0.11774590611458,0.051779329776764,0.12433893978596,-0.040366135537624,0.031973741948605,0.093287959694862,-0.022350668907166,0.10864582657814,-0.072353735566139,0.12933970987797,-0.067647889256477,0.035969994962215,0.13231259584427,0.031736362725496,-0.24849326908588,0.09959239512682,-0.069578975439072,0.12962029874325,0.0067790001630783,-0.0057393256574869,-0.028643675148487,0.069937527179718,0.049535233527422,0.0003371478524059,0.11338048428297,0.11340525746346,-0.0007461089990101,-0.036463871598244,-0.086730360984802,-0.052714876830578,0.11664186418056,-0.045157477259636,0.015246053226292,0.17137479782104,0.019231269136071,-0.17980535328388,-0.13581565022469,0.015796065330505,0.0022451032418758,-0.019717494025826,-0.038413394242525,-0.060982085764408,0.040587939321995,0.17699258029461,-0.0012247846461833,0.064373508095741,-0.15541952848434,-0.027305213734508,-0.067173019051552,0.11707915365696,-0.058739468455315,0.1622878909111,-0.070247076451778,-0.027003867551684,0.10138525813818,0.12636598944664,0.094753175973892,-0.075620234012604,0.093967229127884,-0.12065146118402,-0.10940916091204,0.029373789206147,-0.10942351073027,-0.15322861075401,0.21408757567406,-0.0056702974252403,0.068905621767044,-0.10832355171442,0.039469543844461,0.010828404687345,0.025604614987969,-0.10414686799049,0.0019331420771778,0.061269581317902,0.070577807724476,0.032490327954292,-0.10822320729494,-0.016624560579658,0.059917666018009,-0.057149980217218,-0.0065302876755595,0.0047733495011926,-0.043814178556204,0.042268265038729,0.21995627880096,-0.090371862053871,-0.030143812298775,-0.022724403068423,-0.015947975218296,-0.065487056970596,0.057297818362713,0.056497223675251,-0.018513986840844,-0.02476954460144,0.041441917419434,0.11166354268789,-0.065391108393669,-0.1164009347558,0.075563490390778,-0.046492077410221,-0.062693633139133,0.13057704269886,0.015951795503497,-0.16120162606239,-0.17996579408646,-0.0022489042021334,0.022568516433239,0.063814029097557,-0.014760326594114,0.047145459800959,-0.0017049637390301,-0.04620822891593,0.0036722095683217,-0.028147963806987,0.08929018676281,EPI,train
0.11092684417963,-0.01536544971168,0.02566983550787,0.030596550554037,-0.11440057307482,0.20445950329304,-0.018031952902675,0.0776721611619,-0.12049098312855,0.052012033760548,0.19676214456558,-0.0069008152931929,0.0095154382288456,-0.0078914659097791,0.10651590675116,-0.034389387816191,-0.042799409478903,-0.056737150996923,0.057236216962337,-0.014357740990818,-0.028449043631554,0.0081942640244961,-0.022665299475193,0.14643487334251,0.028262643143535,0.084232419729233,0.14783143997192,-0.018623977899551,0.014628027565777,-0.10271239280701,-0.0098180649802089,-0.064827106893063,-0.072469092905521,0.10451725125313,-0.1023611202836,0.11277926713228,-0.05213026329875,-0.032742254436016,-0.007728448137641,0.065708845853806,0.029987037181854,-0.12020621448755,-0.090775594115257,0.046817701309919,-0.068889535963535,-0.13306595385075,0.045183602720499,0.0010294382227585,-0.12483818084002,0.040392473340034,0.08943522721529,0.054423879832029,-0.103954680264,0.054468896239996,0.091085664927959,0.057013738900423,-0.095660917460918,0.11968480050564,0.040941070765257,-0.038371164351702,-0.14107148349285,-0.052485391497612,0.16749314963818,-0.11780332773924,0.0071293646469712,0.15072080492973,0.077144175767899,-0.025358010083437,-0.038051694631577,0.17377266287804,-0.090399242937565,0.060761950910091,-0.022768689319491,0.095918692648411,0.13118150830269,-0.17041291296482,0.04698757827282,0.066766865551472,0.0020609248895198,0.050969138741493,0.0066251899115741,-0.086664944887161,0.053628996014595,-0.20657423138618,-0.068496450781822,-0.0024834873620421,0.074726618826389,-0.035743594169617,0.03945379704237,0.091422066092491,0.1158916503191,-0.082342311739922,-0.035149332135916,0.045490466058254,-0.019883222877979,-0.0046518221497536,0.032438598573208,-0.046450909227133,0.093460351228714,-0.021597862243652,-0.057778652757406,0.082913473248482,-0.014810478314757,-0.038200788199902,-0.011613754555583,0.1354308873415,-0.025085272267461,-0.046145252883434,-0.029076475650072,-0.16948060691357,0.02898414991796,0.19556218385696,0.081065192818642,-0.055168487131596,0.17009943723679,-0.045177657157183,0.089184008538723,-0.073381371796131,0.11947475373745,0.048176687210798,0.10668308287859,-0.20192621648312,0.10055237263441,0.044503144919872,0.06798093765974,0.080980680882931,0.18339683115482,0.080658912658691,EP,train
-0.01702806353569,0.1274346858263,0.12741579115391,0.13740855455399,0.070280380547047,0.099272899329662,0.041556071490049,-0.22342026233673,0.1205296292901,-0.013011801056564,-0.070649825036526,0.0029094840865582,-0.059607155621052,0.062715858221054,0.12616567313671,-0.076095685362816,0.065092831850052,0.068648025393486,-0.11167407780886,-0.055068224668503,-0.096375547349453,0.059058554470539,0.015327300876379,0.10436886548996,0.089758679270744,-0.15942104160786,-0.17039507627487,0.069266356527805,-0.019441369920969,0.023319814354181,0.15728737413883,0.25090304017067,-0.090827696025372,0.059213154017925,0.062571503221989,0.054888024926186,0.047909915447235,0.022667799144983,-0.048267588019371,-0.0162702947855,0.11537880450487,0.018755732104182,-0.0082734767347574,-0.18769259750843,-0.030689870938659,0.008474251255393,-0.061121739447117,0.08261363953352,0.054690338671207,-0.013526119291782,0.10713180154562,0.067051820456982,0.10676489770412,-0.11645689606667,-0.0003521445032674,0.0285225789994,-0.080480426549911,0.056731000542641,0.030924327671528,-0.0061497245915234,-0.1177296563983,0.11369332671165,-0.11136744916439,-0.21197593212128,0.076646707952023,0.12724243104458,0.095038399100304,-0.043856605887413,-0.25213634967804,0.20277243852615,0.032762836664915,0.090034663677216,0.023513332009315,0.1134881824255,-0.031042275950313,-0.0026265380438417,0.021363826468587,-0.12277428805828,-0.020245250314474,-0.067890144884586,0.023750426247716,0.12995082139969,-0.028365857899189,-0.05740587413311,0.097699254751205,-0.14631070196629,-0.049299143254757,-0.040505927056074,-0.12576003372669,0.093705758452415,0.025097275152802,-0.015930896624923,0.15077757835388,-0.035347755998373,0.020179247483611,0.019599009305239,0.012037019245327,-0.047547657042742,0.051648396998644,0.022577125579119,0.047138631343842,0.0010609811870381,-0.04354914277792,0.083313465118408,-0.037090189754963,-0.011427850462496,0.0035712830722332,-0.11394293606281,0.054691635072231,0.10829659551382,-0.0063469237647951,0.081177070736885,0.0076135601848364,0.017666157335043,-0.0044103148393333,-0.12116783857346,-0.064949229359627,0.043963257223368,0.019018996506929,0.075726449489594,0.1008240506053,0.074539817869663,-0.045291353017092,0.01956738345325,0.068939998745918,0.042470905929804,0.011228575371206,-0.10521560162306,FC,train
0.026535691693425,0.072163194417953,0.071380220353603,-0.092735946178436,-0.046977959573269,0.14203456044197,0.091828018426895,-0.026467463001609,-0.1076935082674,0.035275224596262,-0.074977032840252,0.037955824285746,0.13673557341099,0.071482978761196,-0.063346967101097,-0.08039490878582,0.021003983914852,0.057941410690546,-0.039502870291471,-0.046328224241734,0.11788383126259,0.083012036979198,-0.084757544100285,0.073348812758923,-0.15551669895649,0.055504940450191,-0.097906336188316,-0.057939644902945,0.078683122992516,0.1732911914587,-0.14950278401375,0.11051008850336,-0.057176496833563,0.014333396218717,0.10315682739019,-0.08451160043478,0.07255594432354,0.16568061709404,-0.0089589944109321,-0.043970126658678,-0.071131862699986,-0.0078920917585492,-0.026016058400273,-0.06093555316329,-0.02066127769649,0.065013490617275,0.068816974759102,-0.021172285079956,-0.17403243482113,-0.089894220232964,0.1362149566412,0.056327749043703,0.06000317260623,0.096576631069183,0.11019444465637,0.051175244152546,0.089495107531548,0.077759459614754,-0.035142034292221,-0.12718939781189,0.092377446591854,0.062622308731079,0.033578254282475,-0.087048292160034,0.10111057013273,-0.041183963418007,0.064724408090115,0.022441562265158,-0.10906308889389,0.028937386348844,-0.00862433668226,-0.10437303781509,-0.051141541451216,-0.069513946771622,-0.029078353196383,0.13058589398861,-0.02550296112895,-0.032428864389658,0.13679420948029,-0.049420531839132,0.012190019711852,0.067731358110905,0.029563117772341,0.018286684527993,0.065993122756481,-0.14791803061962,0.060985196381807,-0.016914173960686,0.0073770796880126,0.14215636253357,-0.035761419683695,-0.11129073798656,0.083803534507751,0.099012240767479,-0.14831358194351,-0.031028971076012,0.10427417606115,0.065165214240551,0.09660979360342,0.080000571906567,0.21095828711987,0.20487628877163,-0.10507865250111,0.1538345515728,-0.087441630661488,-0.064587406814098,-0.066534087061882,-0.0400765016675,-0.10687441378832,-0.047000277787447,0.03622193261981,-0.0042074955999851,-0.10871101915836,-0.051717840135098,0.0099498573690653,0.099603049457073,-0.1509925276041,-0.087822146713734,-0.13924022018909,0.0023582228459418,-0.018487771973014,-0.097542606294155,0.022252542898059,-0.14228074252605,0.075224950909615,0.14009484648705,-0.063627235591412,-0.09739013761282,FC,train
